16,15,19,15,14,10,17,19,16,19,18,19,14,19,18,18,18,18,18,17,17,15,10,14,17,17,18,17,19,19,15,19,18,18,19,19,16,19,18,18,18,16,19,16,17,17,18,14,14,14,19,18,19,19,19,17,18,17,17,15,19,17,19,16,13,19,18,19,16,14,19,14,17,18,19,17,16,19,19,17,19,17,18,19,14,17,15,19,17,19,16,13,19,19,19,15,16,18,18,18
17,19,19,17,13,9,17,19,19,18,19,19,18,17,17,18,18,18,19,16,18,16,17,18,18,14,16,19,18,18,18,16,19,17,18,17,14,13,19,19,18,19,18,18,19,19,16,18,19,19,18,17,19,19,16,16,19,19,13,16,19,15,13,14,19,19,19,18,18,18,18,14,19,17,12,17,17,18,19,16,17,16,17,19,18,16,19,19,18,19,15,18,19,18,15,18,16,19,13,18
16,19,19,17,16,15,17,19,18,18,18,17,18,19,19,19,17,18,19,14,14,18,19,17,14,17,18,19,19,19,15,19,16,16,19,18,19,19,16,17,12,19,19,19,16,19,16,18,17,19,14,17,19,17,13,16,11,19,17,18,17,13,19,17,16,18,18,18,18,14,18,18,16,15,18,18,17,19,19,17,18,17,18,17,17,16,10,16,17,19,17,19,17,15,17,9,17,5,18,16
19,18,18,18,18,14,13,15,14,17,19,13,19,18,18,17,16,12,19,19,17,18,13,15,15,19,13,16,17,14,16,19,14,17,15,17,18,18,19,15,19,18,10,14,19,18,16,19,18,15,19,19,19,19,15,14,17,17,18,15,18,16,18,18,18,14,18,16,18,16,15,14,18,13,17,19,17,18,17,17,15,18,18,19,19,19,19,19,19,19,14,14,19,16,19,13,17,15,19,19
10,11,17,19,19,14,19,19,19,16,19,16,18,18,17,18,16,19,19,12,19,19,16,17,18,16,15,17,19,19,17,19,17,19,12,18,19,17,17,19,17,16,19,19,19,18,16,18,18,13,15,18,19,18,17,10,17,15,13,13,17,18,17,14,17,17,17,17,16,17,17,19,19,15,19,18,18,14,19,13,19,19,19,14,19,17,13,17,13,15,19,18,19,15,16,15,16,17,10,16
19,17,18,19,13,18,19,17,19,17,17,18,17,18,14,19,18,15,19,15,17,17,17,19,18,17,18,13,19,19,17,19,15,15,17,19,17,13,15,18,19,16,15,17,17,11,19,18,17,17,19,16,18,17,18,17,19,18,18,18,19,15,19,16,19,19,18,18,12,16,17,18,19,19,14,19,18,17,16,18,18,17,18,18,13,19,18,10,17,19,15,18,18,19,17,17,18,19,19,14
19,16,18,19,17,16,16,17,17,17,18,19,18,19,17,19,18,19,17,16,17,18,15,17,18,18,16,17,17,19,19,16,14,19,19,19,18,17,16,17,16,18,18,18,16,19,19,17,17,15,19,16,19,18,15,19,17,17,17,18,17,19,19,19,19,13,18,19,17,19,19,18,18,19,18,17,14,12,16,18,13,14,17,18,16,19,19,19,19,19,15,15,14,19,9,16,16,18,17,18
18,18,16,17,15,19,18,17,17,18,16,16,19,10,18,19,12,16,18,18,13,18,9,18,19,16,18,12,15,19,19,15,16,12,15,16,16,15,18,19,17,18,18,17,19,19,17,18,19,18,19,19,19,15,15,19,19,17,19,17,17,18,18,18,19,19,12,15,10,19,16,15,19,11,18,14,19,19,14,16,17,16,17,18,19,10,14,19,18,15,18,18,18,18,16,15,19,18,17,17
19,19,13,17,19,19,11,16,18,17,15,18,18,17,19,17,19,18,17,19,19,19,13,18,18,19,17,19,15,18,18,19,17,13,16,17,14,18,18,17,15,19,14,17,17,19,19,15,19,17,17,17,18,19,15,15,14,18,12,19,17,18,18,19,19,18,17,19,19,17,17,18,19,18,18,18,16,19,19,19,17,17,19,17,17,18,18,17,19,18,14,16,16,18,19,16,19,15,19,17
19,15,18,14,17,16,15,17,19,14,18,18,16,19,9,18,19,16,17,19,13,17,18,19,19,16,18,14,19,19,16,17,19,17,18,19,19,13,19,16,18,18,19,19,17,19,16,15,18,19,18,18,19,19,19,18,19,16,19,16,18,16,14,19,14,18,12,18,14,16,17,18,19,18,15,19,18,16,19,17,19,18,19,19,19,19,19,16,18,19,14,19,14,13,19,19,19,16,15,19
